week,start_date,end_date,zip_code,vaccine_measure_id,final_zip_pred,state_name,county_name,vaccine_measure_name,definition
26,2021-06-25,2021-07-01,10543,1,0.0282854054655112,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10545,1,0.003821452395831,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10546,1,0.0421338604207775,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10547,1,0.0393830915551684,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10548,1,0.0449753809508848,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10549,1,0.0200307253798235,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10550,1,0.0728457434653791,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10552,1,0.0355298762777655,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10553,1,0.0659248141356016,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01056,1,0.0523361475074907,Massachusetts,Hampden County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10560,1,0.0332503436808857,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10562,1,0.034902823023615,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10566,1,0.0447427135376012,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10567,1,0.0303445795746137,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01057,1,0.0344644093785713,Massachusetts,Hampden County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10570,1,0.0246467285838751,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10573,1,0.0448223117471284,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10576,1,0.0299978172061021,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10577,1,0.0374448292920336,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10578,1,0.0426639128788843,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10579,1,0.0377999813554016,New York,Putnam County,high_vaccine_potential,yes probably will and no probably wont respondents
